# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	Ku1 (J/m3)
0	3.7289283e-11	-7.275958e-12	0.9999944	0	0	0.43000004	614444.44
0	5.3660187e-11	2.1827873e-11	0.9999942	0	0	0.42000002	614444.44
0	4.7293724e-11	-2.910383e-11	0.99999404	0	0	0.41000003	614444.44
0	2.1827873e-11	-3.637979e-12	0.9999939	0	0	0.40000004	614444.44
0	5.2750693e-11	-9.822543e-11	0.9999936	0	0	0.39	614444.44
0	6.91216e-11	2.910383e-11	0.9999935	0	0	0.38	614444.44
0	3.1832315e-11	-4.3655746e-11	0.9999934	0	0	0.37	614444.44
0	6.730261e-11	-7.2759576e-11	0.99999297	0	0	0.36	614444.44
0	1.027729e-10	3.637979e-12	0.99999285	0	0	0.34999996	614444.44
0	3.6379788e-11	3.6379788e-11	0.9999926	0	0	0.33999997	614444.44
0	6.0936145e-11	0	0.99999243	0	0	0.33	614444.44
0	5.4569682e-11	2.5465852e-11	0.99999225	0	0	0.31999996	614444.44
0	6.2755134e-11	-2.910383e-11	0.99999195	0	0	0.30999997	614444.44
0	8.731149e-11	2.1827873e-11	0.99999166	0	0	0.29999998	614444.44
0	6.548362e-11	-8.731149e-11	0.9999914	0	0	0.29	614444.44
0	6.639311e-11	-1.1641532e-10	0.999991	0	0	0.28	614444.44
0	1.209628e-10	0	0.9999907	0	0	0.27	614444.44
0	8.54925e-11	-1.4551915e-11	0.99999034	0	0	0.26	614444.44
0	1.2278178e-10	6.548362e-11	0.99999	0	0	0.25	614444.44
0	1.5916157e-10	-1.3096724e-10	0.9999896	0	0	0.24	614444.44
0	1.4460966e-10	-5.0931703e-11	0.99998903	0	0	0.23	614444.44
0	1.9554136e-10	0	0.9999886	0	0	0.22000001	614444.44
0	1.6825652e-10	-1.0186341e-10	0.9999881	0	0	0.21000001	614444.44
0	1.2914825e-10	-2.910383e-11	0.99998754	0	0	0.20000002	614444.44
0	8.367351e-11	-8.731149e-11	0.99998695	0	0	0.19	614444.44
0	1.6370905e-10	-2.910383e-11	0.9999863	0	0	0.18	614444.44
0	1.191438e-10	-2.910383e-10	0.99998546	0	0	0.16999999	614444.44
0	2.2737368e-10	-8.731149e-11	0.9999846	0	0	0.15999998	614444.44
0	2.2737368e-10	-2.0372681e-10	0.99998367	0	0	0.14999999	614444.44
0	2.2009772e-10	-2.0372681e-10	0.99998266	0	0	0.14	614444.44
0	3.237801e-10	-7.2759576e-11	0.9999815	0	0	0.13	614444.44
0	3.8380676e-10	-3.4924597e-10	0.9999802	0	0	0.12	614444.44
0	4.5838533e-10	-3.4924597e-10	0.99997866	0	0	0.11000001	614444.44
0	5.820766e-10	-1.1641532e-10	0.9999769	0	0	0.10000001	614444.44
0	6.6029315e-10	-5.820766e-10	0.99997497	0	0	0.09	614444.44
0	7.694325e-10	-4.947651e-10	0.9999725	0	0	0.07999999	614444.44
0	5.14774e-10	-3.4924597e-10	0.99996966	0	0	0.07	614444.44
0	1.0131771e-09	-9.313226e-10	0.999966	0	0	0.06	614444.44
0	1.364242e-09	-6.9849193e-10	0.9999616	0	0	0.050000004	614444.44
0	1.9736035e-09	-1.2805685e-09	0.9999559	0	0	0.039999995	614444.44
0	2.224624e-09	-1.6298145e-09	0.9999481	0	0	0.03	614444.44
0	3.7198333e-09	-2.2118911e-09	0.99993706	0	0	0.019999998	614444.44
0	7.4360287e-09	-6.519258e-09	0.9999205	0	0	0.009999999	614444.44
0	1.8675564e-08	-1.5366822e-08	0.99989307	0	0	0	614444.44
0	1.5152e-07	-9.278301e-08	0.9998406	0	0	-0.009999999	614444.44
0	1.0104432e-05	-6.3548796e-06	0.99971586	0	0	-0.019999998	614444.44
0	0.00064559234	-0.0004063407	0.9993034	0	0	-0.03	614444.44
0	0.0031215844	-0.0019647675	0.9985991	0	0	-0.039999995	614444.44
0	2.5613372e-07	-1.755543e-07	-0.9999616	0	0	-0.050000004	614444.44
0	1.1277734e-10	-5.820766e-11	-0.999966	0	0	-0.06	614444.44
0	-5.9299055e-10	7.566996e-10	-0.99996954	0	0	-0.07	614444.44
0	-7.876224e-10	2.910383e-10	-0.9999725	0	0	-0.07999999	614444.44
0	-6.6393113e-10	5.2386895e-10	-0.99997497	0	0	-0.09	614444.44
0	-4.9112714e-10	2.3283064e-10	-0.9999769	0	0	-0.10000001	614444.44
0	-4.620233e-10	2.3283064e-10	-0.9999787	0	0	-0.11000001	614444.44
0	-3.5288394e-10	4.5110937e-10	-0.9999802	0	0	-0.12	614444.44
0	-2.9467628e-10	1.3096724e-10	-0.9999815	0	0	-0.13	614444.44
0	-2.9831426e-10	2.910383e-10	-0.99998266	0	0	-0.14	614444.44
0	-1.7462298e-10	1.4551915e-10	-0.99998367	0	0	-0.14999999	614444.44
0	-2.5283953e-10	2.0372681e-10	-0.9999846	0	0	-0.15999998	614444.44
0	-1.191438e-10	2.764864e-10	-0.99998546	0	0	-0.16999999	614444.44
0	-1.4642865e-10	1.7462298e-10	-0.9999863	0	0	-0.18	614444.44
0	-1.1641532e-10	3.2014214e-10	-0.99998695	0	0	-0.19	614444.44
0	-1.9099389e-10	1.0186341e-10	-0.99998754	0	0	-0.20000002	614444.44
0	-1.1368684e-10	1.2369128e-10	-0.9999881	0	0	-0.21000001	614444.44
0	-1.8371793e-10	1.7462298e-10	-0.9999886	0	0	-0.22000001	614444.44
0	-1.5734258e-10	4.3655746e-11	-0.99998915	0	0	-0.23	614444.44
0	-1.555236e-10	7.2759576e-11	-0.99998957	0	0	-0.24	614444.44
0	-1.4370016e-10	0	-0.99999	0	0	-0.25	614444.44
0	-1.1641532e-10	2.910383e-11	-0.99999034	0	0	-0.26	614444.44
0	-1.0095391e-10	1.1641532e-10	-0.9999907	0	0	-0.27	614444.44
0	-7.003109e-11	1.891749e-10	-0.999991	0	0	-0.28	614444.44
0	-8.913048e-11	-7.275958e-12	-0.9999914	0	0	-0.29	614444.44
0	-8.913048e-11	1.2369128e-10	-0.99999166	0	0	-0.29999998	614444.44
0	-8.094503e-11	0	-0.99999195	0	0	-0.30999997	614444.44
0	-9.913492e-11	-3.637979e-12	-0.99999225	0	0	-0.31999996	614444.44
0	-6.548362e-11	-1.382432e-10	-0.99999243	0	0	-0.33	614444.44
0	-4.456524e-11	3.637979e-12	-0.9999926	0	0	-0.33999997	614444.44
0	-1.1641532e-10	-3.637979e-12	-0.99999297	0	0	-0.34999996	614444.44
0	-5.820766e-11	-1.0913936e-11	-0.99999297	0	0	-0.36	614444.44
0	-3.274181e-11	7.275958e-12	-0.9999933	0	0	-0.37	614444.44
0	-7.185008e-11	0	-0.9999935	0	0	-0.38	614444.44
0	-4.0017767e-11	1.382432e-10	-0.9999936	0	0	-0.39	614444.44
0	-4.638423e-11	-7.275958e-12	-0.9999939	0	0	-0.40000004	614444.44
0	-3.9108272e-11	3.274181e-11	-0.9999941	0	0	-0.41000003	614444.44
0	-5.2750693e-11	2.910383e-11	-0.9999942	0	0	-0.42000002	614444.44
0	-4.9112714e-11	-5.0931703e-11	-0.99999434	0	0	-0.43000004	614444.44
0	-4.3655746e-11	-1.4551915e-11	-0.9999944	0	0	-0.44000003	614444.44
0	-5.638867e-11	-5.820766e-11	-0.9999946	0	0	-0.45000002	614444.44
0	-7.275958e-12	-7.275958e-12	-0.99999475	0	0	-0.46	614444.44
0	-1.8189894e-11	5.4569682e-11	-0.9999949	0	0	-0.47	614444.44
0	-4.1836756e-11	5.4569682e-11	-0.999995	0	0	-0.48	614444.44
0	-4.092726e-11	2.7284841e-11	-0.9999952	0	0	-0.49	614444.44
0	-4.638423e-11	1.8189894e-12	-0.99999523	0	0	-0.5	614444.44
0	-2.4556357e-11	6.366463e-11	-0.9999949	0	0	-0.5	600000
0	-1.36424205e-11	0	-0.99999475	0	0	-0.49	600000
0	-4.456524e-11	9.458745e-11	-0.9999946	0	0	-0.48	600000
0	-3.7289283e-11	1.4551915e-11	-0.9999944	0	0	-0.47	600000
0	-5.5479177e-11	7.275958e-12	-0.9999944	0	0	-0.46	600000
0	-5.4569682e-11	0	-0.9999942	0	0	-0.45000002	600000
0	-3.0013325e-11	-1.4551915e-11	-0.99999404	0	0	-0.44000003	600000
0	-4.7293724e-11	-7.275958e-12	-0.9999939	0	0	-0.43000004	600000
0	-5.5479177e-11	1.0913936e-11	-0.99999374	0	0	-0.42000002	600000
0	-4.9112714e-11	-7.2759576e-11	-0.9999935	0	0	-0.41000003	600000
0	-3.9108272e-11	1.4551915e-11	-0.9999934	0	0	-0.40000004	600000
0	-4.7293724e-11	3.6379788e-11	-0.99999297	0	0	-0.39	600000
0	-5.002221e-11	-3.274181e-11	-0.99999297	0	0	-0.38	600000
0	-6.002665e-11	9.458745e-11	-0.9999926	0	0	-0.37	600000
0	-4.3655746e-11	3.274181e-11	-0.9999925	0	0	-0.36	600000
0	-8.54925e-11	-1.4551915e-11	-0.99999225	0	0	-0.34999996	600000
0	-9.094947e-11	5.820766e-11	-0.99999195	0	0	-0.33999997	600000
0	-9.913492e-11	5.820766e-11	-0.99999166	0	0	-0.33	600000
0	-9.640644e-11	1.6007107e-10	-0.9999914	0	0	-0.31999996	600000
0	-8.367351e-11	7.275958e-12	-0.999991	0	0	-0.30999997	600000
0	-1.0186341e-10	5.820766e-11	-0.9999908	0	0	-0.29999998	600000
0	-1.07320375e-10	7.2759576e-11	-0.99999034	0	0	-0.29	600000
0	-1.0822987e-10	1.5279511e-10	-0.99999005	0	0	-0.28	600000
0	-1.5916157e-10	4.3655746e-11	-0.9999896	0	0	-0.27	600000
0	-1.9190338e-10	1.4551915e-11	-0.99998915	0	0	-0.26	600000
0	-2.1645974e-10	7.2759576e-11	-0.9999886	0	0	-0.25	600000
0	-1.9826984e-10	9.458745e-11	-0.9999882	0	0	-0.24	600000
0	-1.6098056e-10	1.891749e-10	-0.9999876	0	0	-0.23	600000
0	-1.3551471e-10	0	-0.99998695	0	0	-0.22000001	600000
0	-1.9372237e-10	1.0186341e-10	-0.9999863	0	0	-0.21000001	600000
0	-1.8189894e-10	5.820766e-11	-0.9999855	0	0	-0.20000002	600000
0	-1.6370905e-10	2.3283064e-10	-0.9999848	0	0	-0.19	600000
0	-2.1555024e-10	8.731149e-11	-0.9999838	0	0	-0.18	600000
0	-1.8553692e-10	4.2200554e-10	-0.99998283	0	0	-0.16999999	600000
0	-1.382432e-10	2.6193447e-10	-0.9999817	0	0	-0.15999998	600000
0	-2.419256e-10	8.731149e-11	-0.9999804	0	0	-0.14999999	600000
0	-4.5292836e-10	2.3283064e-10	-0.9999789	0	0	-0.14	600000
0	-4.7111826e-10	4.0745363e-10	-0.99997705	0	0	-0.13	600000
0	-5.5661076e-10	2.6193447e-10	-0.9999752	0	0	-0.12	600000
0	-8.058123e-10	1.7462298e-10	-0.9999728	0	0	-0.11000001	600000
0	-9.094947e-10	7.566996e-10	-0.99996996	0	0	-0.10000001	600000
0	-8.5310603e-10	1.7462298e-10	-0.99996644	0	0	-0.09	600000
0	-1.4952093e-09	1.2805685e-09	-0.99996215	0	0	-0.07999999	600000
0	-1.5315891e-09	9.313226e-10	-0.9999565	0	0	-0.07	600000
0	-2.8576324e-09	1.4551915e-09	-0.9999491	0	0	-0.06	600000
0	-3.7362042e-09	1.9208528e-09	-0.99993855	0	0	-0.050000004	600000
0	-6.368282e-09	2.910383e-09	-0.99992275	0	0	-0.039999995	600000
0	-1.814442e-08	1.2340024e-08	-0.999897	0	0	-0.03	600000
0	-1.2163218e-07	6.3795596e-08	-0.9998486	0	0	-0.019999998	600000
0	-6.8002864e-06	3.7346035e-06	-0.99973714	0	0	-0.009999999	600000
0	-0.00047507335	0.0002613305	-0.99938095	0	0	0	600000
0	-0.0032285987	0.0017760396	-0.99863344	0	0	0.009999999	600000
0	-0.26949528	0.17618358	0.932919	0	0	0.019999998	600000
0	-9.803487e-06	6.407383e-06	0.9998969	0	0	0.03	600000
0	-7.4222044e-07	4.8591755e-07	0.9999227	0	0	0.039999995	600000
0	-1.7520506e-08	1.1059456e-08	0.9999385	0	0	0.050000004	600000
0	2.246452e-09	-1.6298145e-09	0.9999491	0	0	0.06	600000
0	1.5807018e-09	-1.3969839e-09	0.9999565	0	0	0.07	600000
0	1.3460522e-09	-9.313226e-10	0.99996215	0	0	0.07999999	600000
0	7.566996e-10	-4.656613e-10	0.99996644	0	0	0.09	600000
0	9.331416e-10	-5.2386895e-10	0.99996996	0	0	0.10000001	600000
0	9.295036e-10	-2.6193447e-10	0.9999729	0	0	0.11000001	600000
0	5.2386895e-10	-3.783498e-10	0.9999752	0	0	0.12	600000
0	4.802132e-10	-8.731149e-11	0.99997705	0	0	0.13	600000
0	4.838512e-10	-2.910383e-10	0.9999789	0	0	0.14	600000
0	3.4197e-10	-8.731149e-11	0.9999804	0	0	0.14999999	600000
0	2.2191671e-10	-3.2014214e-10	0.9999817	0	0	0.15999998	600000
0	2.382876e-10	-3.783498e-10	0.99998283	0	0	0.16999999	600000
0	2.928573e-10	0	0.9999838	0	0	0.18	600000
0	2.0827429e-10	-2.3283064e-10	0.99998474	0	0	0.19	600000
0	1.8371793e-10	-8.731149e-11	0.9999855	0	0	0.20000002	600000
0	1.4733814e-10	-1.4551915e-10	0.9999863	0	0	0.21000001	600000
0	1.1277734e-10	-1.4551915e-10	0.999987	0	0	0.22000001	600000
0	1.6098056e-10	-1.891749e-10	0.99998766	0	0	0.23	600000
0	1.8462742e-10	-7.2759576e-11	0.99998814	0	0	0.24	600000
0	2.0281732e-10	0	0.9999886	0	0	0.25	600000
0	1.7553248e-10	-1.1641532e-10	0.99998915	0	0	0.26	600000
0	1.03682396e-10	0	0.9999896	0	0	0.27	600000
0	1.191438e-10	1.4551915e-11	0.99999	0	0	0.28	600000
0	9.640644e-11	-7.275958e-12	0.99999034	0	0	0.29	600000
0	9.822543e-11	0	0.9999908	0	0	0.29999998	600000
0	9.276846e-11	-7.2759576e-11	0.999991	0	0	0.30999997	600000
0	6.82121e-11	-2.910383e-11	0.9999914	0	0	0.31999996	600000
0	5.638867e-11	-5.0931703e-11	0.99999166	0	0	0.33	600000
0	8.731149e-11	-1.4551915e-11	0.99999195	0	0	0.33999997	600000
0	8.913048e-11	-1.1277734e-10	0.99999225	0	0	0.34999996	600000
0	5.638867e-11	0	0.9999925	0	0	0.36	600000
0	6.4574124e-11	2.5465852e-11	0.9999927	0	0	0.37	600000
0	1.10958354e-10	-2.910383e-11	0.99999297	0	0	0.38	600000
0	4.092726e-11	3.637979e-12	0.99999297	0	0	0.39	600000
0	2.3646862e-11	-1.8189894e-11	0.99999326	0	0	0.40000004	600000
0	6.2755134e-11	1.0186341e-10	0.9999935	0	0	0.41000003	600000
0	4.638423e-11	7.275958e-12	0.9999936	0	0	0.42000002	600000
0	5.4569682e-11	0	0.9999939	0	0	0.43000004	600000
0	4.0017767e-11	0	0.99999404	0	0	0.44000003	600000
0	5.9117156e-11	-3.6379788e-11	0.9999942	0	0	0.45000002	600000
0	6.91216e-11	-4.0017767e-11	0.99999434	0	0	0.46	600000
0	7.366907e-11	-2.910383e-11	0.9999944	0	0	0.47	600000
0	4.0017767e-11	-7.275958e-12	0.9999946	0	0	0.48	600000
0	1.8189894e-11	7.275958e-12	0.99999475	0	0	0.49	600000
0	4.5474735e-11	1.0913936e-11	0.9999949	0	0	0.5	600000
0	3.274181e-11	3.6379788e-11	0.9999948	0	0	0.49	600000
0	3.6379788e-11	-1.0186341e-10	0.9999946	0	0	0.48	600000
0	5.0931703e-11	-1.4551915e-11	0.9999944	0	0	0.47	600000
0	6.184564e-11	-8.731149e-11	0.9999944	0	0	0.46	600000
0	6.2755134e-11	-6.548362e-11	0.9999942	0	0	0.45000002	600000
0	3.274181e-11	-2.1827873e-11	0.999994	0	0	0.44000003	600000
0	5.1841198e-11	-1.382432e-10	0.9999939	0	0	0.43000004	600000
0	4.456524e-11	7.275958e-12	0.99999374	0	0	0.42000002	600000
0	6.366463e-11	-1.4551915e-11	0.9999935	0	0	0.41000003	600000
0	3.092282e-11	-1.4551915e-11	0.99999326	0	0	0.40000004	600000
0	3.3651304e-11	-1.0913936e-11	0.99999297	0	0	0.39	600000
0	6.184564e-11	-1.4551915e-11	0.99999297	0	0	0.38	600000
0	3.1832315e-11	6.548362e-11	0.9999927	0	0	0.37	600000
0	4.0017767e-11	-9.458745e-11	0.99999243	0	0	0.36	600000
0	8.458301e-11	-2.910383e-11	0.99999225	0	0	0.34999996	600000
0	9.094947e-11	-4.3655746e-11	0.99999195	0	0	0.33999997	600000
0	9.913492e-11	-4.3655746e-11	0.99999166	0	0	0.33	600000
0	7.8216544e-11	-7.2759576e-11	0.9999914	0	0	0.31999996	600000
0	9.640644e-11	-1.1641532e-10	0.99999106	0	0	0.30999997	600000
0	1.0004442e-10	-5.820766e-11	0.9999908	0	0	0.29999998	600000
0	1.209628e-10	-1.6007107e-10	0.99999034	0	0	0.29	600000
0	8.6402e-11	-9.458745e-11	0.99999	0	0	0.28	600000
0	1.1004886e-10	-1.0186341e-10	0.9999896	0	0	0.27	600000
0	1.4370016e-10	-1.4551915e-10	0.99998915	0	0	0.26	600000
0	2.2009772e-10	2.910383e-11	0.9999886	0	0	0.25	600000
0	1.8098945e-10	-1.4551915e-11	0.99998814	0	0	0.24	600000
0	1.546141e-10	-1.1641532e-10	0.9999876	0	0	0.23	600000
0	1.0095391e-10	-2.1827873e-10	0.99998695	0	0	0.22000001	600000
0	1.8371793e-10	-1.891749e-10	0.9999863	0	0	0.21000001	600000
0	2.1191227e-10	-2.910383e-10	0.9999855	0	0	0.20000002	600000
0	1.6825652e-10	-2.0372681e-10	0.99998474	0	0	0.19	600000
0	2.737579e-10	2.910383e-11	0.9999838	0	0	0.18	600000
0	1.891749e-10	-2.0372681e-10	0.99998283	0	0	0.16999999	600000
0	1.7826096e-10	-2.6193447e-10	0.9999817	0	0	0.15999998	600000
0	3.6561687e-10	-3.783498e-10	0.9999804	0	0	0.14999999	600000
0	4.0563464e-10	-4.656613e-10	0.9999789	0	0	0.14	600000
0	4.802132e-10	-2.0372681e-10	0.99997705	0	0	0.13	600000
0	5.2204996e-10	-2.910383e-10	0.9999752	0	0	0.12	600000
0	8.731149e-10	-5.2386895e-10	0.9999729	0	0	0.11000001	600000
0	1.0059011e-09	-7.566996e-10	0.99996996	0	0	0.10000001	600000
0	7.3305273e-10	-2.910383e-10	0.9999665	0	0	0.09	600000
0	1.4642865e-09	-1.3387762e-09	0.99996215	0	0	0.07999999	600000
0	1.4606485e-09	-6.9849193e-10	0.9999565	0	0	0.07	600000
0	2.590241e-09	-2.0954758e-09	0.9999491	0	0	0.06	600000
0	3.5597623e-09	-1.9208528e-09	0.99993855	0	0	0.050000004	600000
0	6.000846e-09	-4.307367e-09	0.99992275	0	0	0.039999995	600000
0	1.7216735e-08	-1.5366822e-08	0.999897	0	0	0.03	600000
0	8.946881e-08	-8.614734e-08	0.9998486	0	0	0.019999998	600000
0	4.464122e-06	-4.3397304e-06	0.99973714	0	0	0.009999999	600000
0	0.00034713358	-0.0003371013	0.99937916	0	0	0	600000
0	0.002585493	-0.002510759	0.99859583	0	0	-0.009999999	600000
0	0.23004608	-0.22511958	-0.93298054	0	0	-0.019999998	600000
0	1.0632784e-05	-1.0407064e-05	-0.9998969	0	0	-0.03	600000
0	7.955987e-07	-7.8068115e-07	-0.99992275	0	0	-0.039999995	600000
0	1.7331331e-08	-1.8801074e-08	-0.99993855	0	0	-0.050000004	600000
0	-2.1445885e-09	1.5133992e-09	-0.9999491	0	0	-0.06	600000
0	-1.542503e-09	8.1490725e-10	-0.9999565	0	0	-0.07	600000
0	-1.5188562e-09	1.5133992e-09	-0.99996215	0	0	-0.07999999	600000
0	-8.60382e-10	7.858034e-10	-0.9999665	0	0	-0.09	600000
0	-8.8220986e-10	1.0477379e-09	-0.99996996	0	0	-0.10000001	600000
0	-7.003109e-10	2.910383e-10	-0.9999729	0	0	-0.11000001	600000
0	-4.5110937e-10	3.783498e-10	-0.9999752	0	0	-0.12	600000
0	-4.8748916e-10	3.783498e-10	-0.9999771	0	0	-0.13	600000
0	-4.4383341e-10	3.4924597e-10	-0.99997884	0	0	-0.14	600000
0	-2.8558134e-10	3.929017e-10	-0.9999804	0	0	-0.14999999	600000
0	-1.6189006e-10	2.3283064e-10	-0.9999817	0	0	-0.15999998	600000
0	-1.200533e-10	1.7462298e-10	-0.99998283	0	0	-0.16999999	600000
0	-2.6557245e-10	0	-0.9999838	0	0	-0.18	600000
0	-1.8735591e-10	2.0372681e-10	-0.99998474	0	0	-0.19	600000
0	-1.9008439e-10	1.891749e-10	-0.9999855	0	0	-0.20000002	600000
0	-1.4824764e-10	1.4551915e-10	-0.9999863	0	0	-0.21000001	600000
0	-4.638423e-11	2.910383e-11	-0.99998695	0	0	-0.22000001	600000
0	-1.191438e-10	1.382432e-10	-0.99998754	0	0	-0.23	600000
0	-1.9281288e-10	1.4551915e-10	-0.99998814	0	0	-0.24	600000
0	-2.0281732e-10	1.4551915e-11	-0.9999886	0	0	-0.25	600000
0	-1.7462298e-10	0	-0.99998915	0	0	-0.26	600000
0	-1.1732482e-10	3.6379788e-11	-0.9999896	0	0	-0.27	600000
0	-9.822543e-11	-1.4551915e-11	-0.99999	0	0	-0.28	600000
0	-1.1368684e-10	2.1827873e-11	-0.9999903	0	0	-0.29	600000
0	-1.1277734e-10	5.820766e-11	-0.9999908	0	0	-0.29999998	600000
0	-7.2759576e-11	-1.4551915e-11	-0.999991	0	0	-0.30999997	600000
0	-8.185452e-11	2.910383e-11	-0.9999914	0	0	-0.31999996	600000
0	-1.1550583e-10	1.4551915e-11	-0.99999166	0	0	-0.33	600000
0	-9.731593e-11	1.6007107e-10	-0.99999195	0	0	-0.33999997	600000
0	-6.82121e-11	7.275958e-12	-0.99999225	0	0	-0.34999996	600000
0	-7.4578566e-11	3.6379788e-11	-0.9999925	0	0	-0.36	600000
0	-4.638423e-11	1.4551915e-11	-0.9999927	0	0	-0.37	600000
0	-8.6402e-11	4.0017767e-11	-0.99999297	0	0	-0.38	600000
0	-5.820766e-11	1.8189894e-11	-0.99999297	0	0	-0.39	600000
0	-3.8198777e-11	-1.4551915e-11	-0.99999326	0	0	-0.40000004	600000
0	-5.0931703e-11	-6.548362e-11	-0.9999935	0	0	-0.41000003	600000
0	-4.0017767e-11	-7.275958e-12	-0.99999374	0	0	-0.42000002	600000
0	-6.730261e-11	3.637979e-12	-0.9999939	0	0	-0.43000004	600000
0	-3.5470293e-11	5.820766e-11	-0.99999404	0	0	-0.44000003	600000
0	-7.912604e-11	2.910383e-11	-0.9999942	0	0	-0.45000002	600000
0	-6.366463e-11	3.6379788e-11	-0.99999434	0	0	-0.46	600000
0	-5.820766e-11	3.637979e-12	-0.9999944	0	0	-0.47	600000
0	-4.456524e-11	0	-0.9999946	0	0	-0.48	600000
0	-1.9099389e-11	-7.275958e-12	-0.99999475	0	0	-0.49	600000
0	-4.7293724e-11	-1.4551915e-11	-0.9999949	0	0	-0.5	600000
